24.17033,-82.55801,1398738764
24.17785,-82.54644,1398739363
24.18471,-82.53185,1398739963
24.18934,-82.51751,1398740562
24.19569,-82.50145,1398741162
24.20183,-82.4869,1398741762
24.21363,-82.47211,1398742490
24.22104,-82.45749,1398742957
24.22843,-82.43942,1398743557
24.25546,-82.36096,1398745966
24.26293,-82.34148,1398746566
24.27057,-82.32132,1398747166
24.27601,-82.31079,1398747756
24.28269,-82.29675,1398748401
24.28525,-82.28776,1398748954
24.29031,-82.27986,1398749554
24.29563,-82.26956,1398750154
24.29947,-82.26038,1398750792
24.30224,-82.25122,1398751350
24.30624,-82.2403,1398751958
24.31471,-82.21866,1398752606
24.32211,-82.19968,1398753154
24.34488,-82.14026,1398754964
24.35187,-82.12103,1398755555
24.35918,-82.10181,1398756155
24.3737,-82.06371,1398757352
24.38009,-82.0474,1398757952
24.38232,-82.03281,1398758552
24.37232,-82.0271,1398759145
24.35919,-82.02822,1398759745
24.35859,-82.01218,1398760348
24.36431,-81.99854,1398760941
24.36986,-81.98514,1398761558
24.3754,-81.97098,1398762158
24.38094,-81.95749,1398762742
24.38658,-81.94409,1398763342
24.39246,-81.92935,1398763992
24.3976,-81.91652,1398764537
24.40318,-81.90253,1398765137
24.4088,-81.88757,1398765781
24.41346,-81.87491,1398766336
24.41862,-81.86121,1398766945
24.4244,-81.84479,1398767538
24.42754,-81.82989,1398768137
24.43573,-81.81652,1398768736
24.45255,-81.80914,1398769336
24.46897,-81.80191,1398769935
24.4882,-81.80295,1398770550
24.50952,-81.80396,1398771239
24.52421,-81.80991,1398771752
24.54199,-81.81567,1398772334
24.5622,-81.80786,1398772933
24.56256,-81.80103,1398773532
24.56261,-81.80103,1398774131
24.56259,-81.80106,1398774731
24.56266,-81.80112,1398775330
24.56261,-81.80109,1398775930
24.56278,-81.80118,1398776530
24.56278,-81.80118,1398777127
24.5523,-81.81464,1398811090
24.53666,-81.81689,1398811693
24.52256,-81.81082,1398812292
24.50764,-81.80463,1398812891
24.49052,-81.80295,1398813488
24.47332,-81.80146,1398814087
24.46066,-81.79245,1398814687
24.45669,-81.77545,1398815289
24.45295,-81.7587,1398815886
24.44319,-81.74551,1398816488
24.4395,-81.72797,1398817088
24.44362,-81.7103,1398817684
24.44805,-81.69195,1398818287
24.45144,-81.67366,1398818886
24.45492,-81.65564,1398819486
24.4594,-81.63392,1398820105
24.46245,-81.61899,1398820705
24.4661,-81.60132,1398821281
24.46995,-81.58298,1398821880
24.47391,-81.56453,1398822482
24.47794,-81.54633,1398823082
24.48203,-81.52737,1398823678
24.48555,-81.51013,1398824278
24.48915,-81.49236,1398824880
24.49256,-81.47476,1398825477
24.49597,-81.45696,1398826082
24.49936,-81.43935,1398826682
24.50255,-81.42142,1398827278
24.50661,-81.39865,1398828019
24.50903,-81.38489,1398828477
24.51217,-81.36669,1398829077
24.51529,-81.34878,1398829676
24.51834,-81.33087,1398830276
24.52152,-81.30997,1398830971
24.52412,-81.29163,1398831577
24.52626,-81.27454,1398832146
24.52895,-81.25888,1398832670
24.53325,-81.24057,1398833269
24.53758,-81.22238,1398833869
24.54163,-81.20404,1398834469
24.54568,-81.18563,1398835068
24.54933,-81.16821,1398835668
24.55293,-81.15042,1398836270
24.55638,-81.13254,1398836869
24.55986,-81.11452,1398837469
24.56334,-81.09641,1398838069
24.56686,-81.07782,1398838665
24.57035,-81.05887,1398839282
24.57385,-81.04083,1398839864
24.58226,-81.0235,1398840466
24.58987,-81.00592,1398841066
24.5976,-80.98842,1398841665
24.60558,-80.97024,1398842264
24.61292,-80.95367,1398842864
24.62069,-80.9364,1398843463
24.62861,-80.91879,1398844063
24.63651,-80.90103,1398844662
24.64441,-80.88309,1398845262
24.65233,-80.86496,1398845862
24.66025,-80.84698,1398846461
24.67486,-80.81027,1398847660
24.68235,-80.7912,1398848262
24.68995,-80.7724,1398848862
24.6989,-80.75169,1398849457
24.70602,-80.73444,1398850057
24.71381,-80.71558,1398850657
24.7219,-80.69647,1398851256
24.72997,-80.67728,1398851853
24.7381,-80.65817,1398852455
24.74638,-80.63898,1398853052
24.75481,-80.61917,1398853652
24.76374,-80.59887,1398854250
24.77284,-80.5787,1398854850
24.78209,-80.5578,1398855452
24.79154,-80.53686,1398856055
24.80083,-80.51602,1398856651
24.81053,-80.49506,1398857257
24.82093,-80.47336,1398857886
24.85994,-80.39336,1398860247
24.87457,-80.37576,1398860847
24.89298,-80.36203,1398861447
24.91051,-80.34903,1398862046
24.92824,-80.33566,1398862646
24.94715,-80.32156,1398863284
24.96456,-80.30869,1398863878
24.9811,-80.29666,1398864444
24.9986,-80.284,1398865044
25.016,-80.27164,1398865640
25.03382,-80.25876,1398866257
25.05095,-80.24686,1398866842
25.06898,-80.23457,1398867585
25.09142,-80.21964,1398868185
25.10538,-80.21048,1398868639
25.12405,-80.19812,1398869239
25.14289,-80.18567,1398869839
25.16237,-80.17291,1398870436
25.20332,-80.14651,1398871638
25.22467,-80.1329,1398872236
25.24641,-80.11942,1398872834
25.26875,-80.10544,1398873436
25.2914,-80.09146,1398874036
25.31491,-80.07711,1398874634
25.33963,-80.06818,1398875234
25.36638,-80.06348,1398875834
25.39268,-80.05965,1398876433
25.41877,-80.0575,1398877033
25.44468,-80.05548,1398877632
25.47104,-80.05365,1398878244
25.49528,-80.05206,1398878831
25.51987,-80.05054,1398879440
25.54465,-80.0491,1398880060
25.56889,-80.04779,1398880674
25.5908,-80.04644,1398881232
25.61411,-80.04501,1398881825
25.63767,-80.04358,1398882425
25.66111,-80.04159,1398883029
25.68428,-80.03901,1398883629
25.70698,-80.03695,1398884229
25.72972,-80.03482,1398884826
25.75233,-80.03278,1398885425
25.77517,-80.03067,1398886028
25.79771,-80.02863,1398886621
25.82,-80.02618,1398887224
25.84284,-80.02368,1398887832
25.86634,-80.021,1398888455
25.88798,-80.01868,1398889025
25.91051,-80.01613,1398889621
25.93265,-80.01358,1398890222
25.95543,-80.01117,1398890844
25.97756,-80.0087,1398891438
25.99924,-80.0062,1398892022
26.02211,-80.00357,1398892625
26.04484,-80.00091,1398893218
26.06875,-79.99789,1398893818
26.09245,-79.99432,1398894414
26.77428,-80.05179,1398954759
