47.60542,-122.31828,1344017403
47.60528,-122.31836,1344017849
47.60535,-122.31824,1344018464
47.60525,-122.31825,1344019030
47.60532,-122.31818,1344019632
47.60543,-122.31822,1344020229
47.60717,-122.31688,1344020828
47.608,-122.31656,1344021428
47.60798,-122.31662,1344022251
47.69999,-122.32898,1344022851
47.97466,-122.19026,1344024533
48.04107,-122.17929,1344025121
48.22566,-122.22447,1344025770
48.22566,-122.22447,1344026370
48.22566,-122.22447,1344026970
48.69601,-122.45582,1344029244
48.72129,-122.5129,1344029844
48.72142,-122.51247,1344030444
48.72082,-122.51022,1344031078
48.72112,-122.51073,1344031678
48.72095,-122.5121,1344032278
48.72097,-122.51213,1344033020
48.72097,-122.51213,1344033620
48.72097,-122.51213,1344034220
48.72096,-122.51215,1344034813
48.721,-122.51215,1344035413
48.72133,-122.51268,1344036558
48.81523,-122.90717,1344048881
48.83542,-122.95065,1344049441
48.86044,-122.99521,1344050038
48.88467,-123.04266,1344050640
48.90747,-123.08687,1344051237
48.93269,-123.13258,1344051839
48.96096,-123.17151,1344052439
48.988,-123.21411,1344053035
49.01315,-123.25893,1344053638
49.03828,-123.30479,1344054237
49.06524,-123.34689,1344054834
49.0918,-123.38953,1344055433
49.12249,-123.42685,1344056036
49.15475,-123.4612,1344056635
49.18335,-123.50017,1344057234
49.2092,-123.54544,1344057834
49.23309,-123.59213,1344058433
49.25732,-123.63983,1344059033
49.28061,-123.68709,1344059632
49.31583,-123.74974,1344060457
49.33809,-123.78244,1344060936
49.3577,-123.82428,1344061470
49.36369,-123.87915,1344062030
49.37041,-123.93768,1344062630
49.37833,-123.99687,1344063232
49.38664,-124.05524,1344063912
49.3984,-124.1209,1344064512
49.40742,-124.17683,1344065090
49.41384,-124.22958,1344065624
49.42695,-124.28447,1344066226
49.44659,-124.33609,1344066823
49.46638,-124.38667,1344067425
49.49407,-124.42961,1344068025
49.52178,-124.47218,1344068641
49.55036,-124.5157,1344069241
49.57722,-124.55685,1344069823
49.60496,-124.59879,1344070422
49.63268,-124.64142,1344071025
49.65944,-124.68399,1344071621
49.68698,-124.72708,1344072221
49.71495,-124.7693,1344072820
49.74197,-124.81219,1344073420
49.7708,-124.85773,1344074052
49.79744,-124.89885,1344074624
49.82495,-124.94059,1344075217
49.85293,-124.98187,1344075817
49.88044,-125.02521,1344076417
49.90817,-125.06778,1344077019
49.93665,-125.11073,1344077631
49.96465,-125.15359,1344078245
49.98836,-125.19397,1344078815
50.01127,-125.21056,1344079417
50.03875,-125.22884,1344080035
50.06256,-125.24858,1344080613
50.08529,-125.27287,1344081210
50.11036,-125.30907,1344081812
50.12322,-125.3475,1344082412
50.15154,-125.35658,1344083014
50.19565,-125.36591,1344083646
50.23651,-125.37968,1344084210
50.27981,-125.40497,1344084807
50.32474,-125.42348,1344085409
50.343,-125.48213,1344086008
50.36501,-125.55313,1344086686
50.37418,-125.6144,1344087228
50.37189,-125.68497,1344087804
50.37229,-125.75891,1344088403
50.39809,-125.8161,1344089006
50.41022,-125.88922,1344089617
50.41557,-125.95488,1344090204
50.44083,-126.01948,1344090800
50.46139,-126.0878,1344091400
50.47667,-126.15981,1344092000
50.48637,-126.23523,1344092609
50.49312,-126.31073,1344093205
50.49718,-126.38657,1344093807
50.50014,-126.46364,1344094410
50.50316,-126.53868,1344095000
50.51437,-126.6109,1344095600
50.53542,-126.68011,1344096196
50.58424,-126.69865,1344096799
50.59204,-126.71115,1344096934
50.61922,-126.76454,1344097477
50.65208,-126.81784,1344098076
50.68523,-126.88925,1344098778
50.71156,-126.93909,1344099275
50.74203,-126.99988,1344099872
50.775,-127.05841,1344100474
50.80819,-127.12065,1344101077
50.83363,-127.18877,1344101670
50.85653,-127.25708,1344102272
50.88001,-127.32382,1344102872
50.90749,-127.39032,1344103495
50.93574,-127.44753,1344104068
50.96695,-127.50621,1344104670
50.98731,-127.58058,1344105300
